rating,updated,review_text,Sentiment_label,Sentiment_score,true_label
4,2020-05-04,精度の高い字幕、そして空白の部分を自動カットしてくれる、有能なアプリ！ これを望んでいたと言っても過言ではない あとは手動でカットできる機能も欲しかったですね。 Android版も出してほしいですね^_^ よろしくお願いします🤲,긍정,0.8962491750717163,
5,NaT,Great app 😀 can you add arabic language please and thank you for your work.,긍정,0.8492304086685181,
5,2023-03-30,안녕하세요  AI음성 누르는데가 안보여요 혹시 아이폰이라 그럴까요?,부정,0.2155819982290268,
5,NaT,Very nice app easy to make video editing,긍정,0.9246011972427368,
5,2021-03-06,ジェットカットが非常に優秀です。  字幕変換に関しては滑舌をしっかりゆっくり喋れば問題ありませんが、私は早口で滑舌も良くないので誤変換が3〜4割ほどあります。  YouTube動画の作成に重宝しています。,긍정,0.8484896421432495,
4,NaT,스타일 기능은 언제쯤 적용되나요? 안드로이드에도 생겨서 좋긴한데 영상도 디자인이 중요한데 자막 스타일 변경이 안되니 아쉽네요~,긍정,0.818479061126709,
1,2021-09-18,インポートして、もう一度戻って、動画を編集しようとしたら、字幕だけ残ってました。 再編集できなくなりました。,긍정,0.622572124004364,
4,2020-10-14,しゃべり手が二人いる場合分けて文字を起こすことはできますか？,긍정,0.7569855451583862,
5,NaT,앱 자체도 깔끔 간단하고 영상 넣기만해도 어느정도 자막이 다 생성돼서 너무 편하고 좋습니다!!,긍정,0.9920837879180908,
3,NaT,모바일에서 간단히자막넣기만 가능하고 사용되다 지금은 영상내보내기 안되여 두번삭제하고 다시깔아는데도 오류 원인이 뭘가요,부정,0.004259203094989,
5,2021-06-09,音がずれるのをアプリ内で修正できるようにして欲しいです 外は満足です,긍정,0.7410147190093994,
5,2020-08-22,말자막 쓰는 영상에는 최고라서 블로그 리뷰로도 홍보 많이 하고 있습니다 그런데 혹시 유튜브자체 자막처럼 기존에 문서화된 스크립트를 한번에 입력해서 싱크 맞춰 자막만드는 기능을 추가하실 계획은 없으신지요?  대본을 읽는 영상의 경우 이렇게 가능하면 정말 좋을 것 같아요. 그리고 유료화 좀 하시길... 그냥 쓰기 미안해요,긍정,0.5181252956390381,
5,2019-10-08,브류팀 장수하세요!!!!!! ^^,긍정,0.7042135000228882,
5,2022-12-13,文字入れが楽で、動画がアップしやすくなりました。  文字の編集作業も、簡単で使い勝手がいいです👍,긍정,0.6950100064277649,
1,2023-03-20,文字が全て「？」になって一文字も読みとらねえじゃねえか。とんだゴミアプリだな。バグを直さない限り星一つですね。,긍정,0.7889482378959656,
5,NaT,초보도 쉽게 쓸수 있어 너무너무 유용한앱 입니다,긍정,0.9872981309890748,
1,NaT,내보내기가 안돼요,부정,0.0241651255637407,
4,2020-03-31,日本語のラジオの文字起こしに使用しています。文字起こしに関しては少し修正するだけでいいので重宝しています。二人以上が同時に喋っていると、どうしてもぐちゃぐちゃにはなってしまいますが...  フォントも文字の装飾パターンも豊富で（装飾方法の保存もできる）、字幕の位置も自由に変えられて。二つ以上の動画を読み込んだままにしておけるのも良いです！  ただ、デスクトップ版にあるような字幕のタイミングの細かな変更ができないので、字幕が不自然なタイミングになってしまうことがあります。デスクトップ版と同じようにタイミングを修正できる機能をつけていただけたら嬉しいです！（反対にデスクトップ版は文字の装飾や位置に制限があるのでアプリの方がまだ使い勝手が良いです）,긍정,0.7188685536384583,
4,NaT,Why does it take a long time to export videos?,긍정,0.8437506556510925,
4,NaT,간단하고 좋아요,긍정,0.965457022190094,
5,2024-01-29,???!?,부정,0.3010974526405334,
5,2022-08-17,사랑합니다~,긍정,0.9460007548332214,
3,NaT,"Jan 1, 2024 It upload audio for Analyzing a transcript from the audio. Which is slow and app crashed when I tried to export the final video.",긍정,0.7753050327301025,
5,NaT,다 좋은데. 테블릿에서 가로모드가 안되는것이 아쉽네요.,부정,0.4978737533092499,
3,2025-04-28,なんか原因不明のアプリ落ちて今現在困ってるけど、原因分からないから最悪,부정,0.086419016122818,
5,NaT,진짜 개좋음 ㄷㄷ,긍정,0.9813124537467957,
2,2020-03-25,先日は第二世代のiPad proですぐエクスポート出来たんですが、本日iPhone11でエクスポートがかれこれ2時間は出来ません。 9分弱、テロップなしです。iPhone11では出来ないのでしょうか。,부정,0.2273345738649368,
5,NaT,먼저 PC에서 사용해보고 모바일 바전이 있어서 한번 깔아서 사용중입니다. PC에서처럼 로그인이 되어 PC와 모바일이 서로 호환이 되었으면 합니다. 편집기들 중에서 파워디렉터 다음갈 것 같네요! 좋습니다!,긍정,0.9927158951759338,
5,2022-03-21,저는 현재 브루를 굉장히 잘쓰고 있는데요 이 앱을 진짜 많이 추천합니다  첫번째 자동자막이 너무 잘됌 두번째 자르기가 쉬움 세번째 조작법이 쉬움 더 있지만 그만하겠습니다 아무튼 전 이 앱이 너무 좋아요,긍정,0.9006005525588989,
5,2021-05-18,最高のアプリです。英語→英語なのですが、それに日本語訳をつける機能が欲しいです。 PS と思ってレビュー記入したら！翌日、アプリのチームからわざわざご回答頂きました。早いっ！ 「英語を日本語に翻訳する機能は編集画面の左上にある【三】ボタンを押すと【字幕を翻訳する】機能があります！そちらの機能を利用すると英語を日本語に訳することができます。」 という事です。最高の中の最高！Best of the Bestです！  ありがとうございます😊,긍정,0.9670069217681884,
1,NaT,Great product. Can you add more features to it just like on iphone and pc?,긍정,0.9524025917053224,
5,2022-01-31,友人に教えてもらいました！  めっちゃ使いやすくて感動です😄  これなら僕でもショート動画を気軽に作れます。  ありがとうございます。,긍정,0.7236114740371704,
4,2020-04-10,ものすごく便利です！ただエキスポートするとファイルサイズが小さくなって4kから720に変わりました。,긍정,0.5292292237281799,
5,2023-04-24,사용 하는 동안에 도움이 많이 되었습니다,긍정,0.9740556478500366,
3,2025-09-02,할수있는게 너무 없네요ㅠㅠ,부정,0.2016629874706268,
5,2020-05-05,なぜ無料で提供されているのかが分からないくらいすごい。 アプリも落ちない。 日本語翻訳もほぼ完璧。 感謝感激雨嵐。  製作者さん本当にありがとうございます。,부정,0.4620255529880523,
5,2021-02-11,使いやすいです！,긍정,0.7295957803726196,
5,NaT,보이저엑스 남사장님! 감사합니다!,긍정,0.9812256693840028,
5,2023-01-26,자막 텍스트파일 불러와서 확인 누르면 적용이 안되네요. 제가 잘못하고 있는건가요??,부정,0.0695720762014389,
5,NaT,Really very simple and logical text editer.i am very happy finally found this app . thanks to the creator of this app,긍정,0.976118803024292,
4,2025-04-14,PC에서 너무 잘쓰고 있어서 모바일로 받았는데요~ PC에서는 음성 불러와서 그 음성에 맞는 영상이나 사진 추가해서 만들수가 있었는데 모바일에서는 음성+,부정,0.48529052734375,
5,2019-12-25,"PC버전부터 너무 잘 쓰고 있어서 개발자님께 늘 감사드리고 있습니다. 모바일 버전도 더할 나위 없습니다. 한가지 바라는 점이 있다면 키보드로 단축키가 지원되면 편집 속도가 훨씬 빨라질 듯 합니다. PC버전을 사용할 당시 어절간 이동이나 삭제, 현재 어절에서 재생 시작 등의 단축키가 있어 키보드만으로도 빠르고 수월하게 편집할 수 있었기에 빈자리가 더 크게 느껴지는 듯 하네요. 저는 특히나 아이패드로 사용할 일이 많아서 손의 동선이 좀 아쉽습니다. 키보드 숏컷에 마우스 조합이면 화면을 터치할 일 없이 빠른 편집이 가능할 것 같네요. 다시 한번 좋은 프로그램 감사드립니다.",긍정,0.9846975803375244,
3,NaT,휴대폰도 노트북 같이 사용하게 바꾸어주세요,긍정,0.8348727226257324,
1,NaT,落ちてしまい、残念でした。,긍정,0.6776820421218872,
5,NaT,처음 가입하려고 합니다,긍정,0.9814037084579468,
1,NaT,そもそもＰＣでやる動画編集だから、携帯やタブレットでは出来ないようになっているのか？ 外出先でも出来るようにして貰いたい。 いきなり「新しいプロジェクト選択」となっても、新たな動画を作れないのは残念,긍정,0.7904044389724731,
2,NaT,와 안녕하세요 전 김준우 인데요 아니 앱이 너무 오래 걸려요 이거 깔지 마세요 그리고 너무 늦게 떠요 10점 만점에 백 점도 안 돼요,부정,0.0541743375360965,
1,NaT,재미없어👋,부정,0.0284532029181718,
5,2023-08-06,정말 사용하기 편하고 간단하고 퀄리티 좋고....거기에 무료.... 일단 제가 필요로 하는 기능은 거의 다 있네요   감사합니다.,긍정,0.9905473589897156,
4,2025-06-22,왜 안돼죠?,부정,0.3668577075004577,
4,2022-01-19,진짜 엄청 잘 쓰고 있었는데 갑자기 워터마크 제거가 안됩니다ㅠㅠ 워터마크가 흐릿하게 보여요,부정,0.0738355740904808,
5,2019-10-08,사랑둥이 브루 감사합니다 님들이 저를 자막 지옥에서 살렸어요🥰,긍정,0.790004312992096,
5,2020-11-22,",무음삭제가 너무좋고요 아직은 아쉬운점 없어요",긍정,0.9509212374687196,
5,NaT,"아이패드에서 잘 사용하다가, 갤럭시탭으로 왔는데 가로 버전 지원이 안되네요?!ㅠ 지원 계획이 없으신건지요?",부정,0.1208810657262802,
5,2020-10-31,"After having Simple caption apps stop working for me in the last month, I thought I would be without an app and unable to caption my videos. But then after finding this app I was more than satisfied in its performance, in the fact that the watermark isn’t huge, and the fact that it’s free. This app does what so many caption subscription apps should do. It is a great quality and I look forward to using it to caption all of my future videos.",긍정,0.9549338817596436,
1,NaT,性能悪すぎ。ゴミ,긍정,0.7344263792037964,
5,2021-07-30,編集がむちゃくちゃ楽になった。これで無課金はヤバイ！オススメです！,긍정,0.5650519728660583,
5,2024-05-21,すごいと思った！,긍정,0.8388693332672119,
3,NaT,아니..초라고 말했는데..왜 호흡이라고 다오죠?그리고 글씨 색깔은 어떡에 봐꿔요?좋은 점는 초라고 말했는데 호흡이라고 나왔다고 했잖아요.호흡을 초로 글씨로 봐꿔도 됬서 3점 드려게요!,부정,0.0035982907284051,
5,NaT,자막넣기가 쉽네요,긍정,0.6832560300827026,
5,NaT,Are there any subtitles,긍정,0.7316592335700989,
1,NaT,app앱에서는 되는 기능이 1도 없어요. 왜 만든거에요?,부정,0.0127470307052135,
4,2023-07-27,フォントの追加が出来ません。 やり方はあるのでしょうか…？  出来たら⭐️5 とっても便利で無料なのでありがたいアプリです！,부정,0.1253628730773925,
1,NaT,"이거 그냥 광고앱임. 영상제작.편집기능없음 앱클릭하면 PC에서만 제작 가능하다며, 홈페이지 방문하라고만 나옴",부정,0.0042620901949703,
1,NaT,新しいプロジェクト→動画がありません、から進めないのですが新規から作ることが出来ないのでしょうか？,긍정,0.5326991677284241,
5,NaT,남세동 화이팅,긍정,0.7597638964653015,
5,NaT,助かる,긍정,0.6716517806053162,
4,NaT,アンドロイド版を使用させていただいております。 いつのアップデートだったかは忘れてしまったのですが、カット編集をしてから写真フォルダにアップロードすると、動画が後半になるにつれ音ズレが出てしまうようになりました。 カット編集や字幕編集自体はとても使いやすいものですが、音がずれてしまうと動画サイトに載せることは難しくなってしまいます。 とても良いアプリな故、そこだけがとても残念です。 アプリ開発・運営 ともに大変だと思いますが、ご対応いただけると助かります。 ご検討どうぞ、よろしくお願いいたします。 m(_ _)m,긍정,0.6910458207130432,
1,2021-09-04,🤣←この絵文字の消し方がわからない。空白にしても出てくる。❔のところに来ると必ず表示されてしまう。,부정,0.4225592315196991,
5,NaT,너무너무 좋은데요? 그런데 단점 두가지가 있습니다. 1.음성 녹음이 됀다. 2.녹화 누르고 시간이 가는 동그란게 영상에 나옵니다. 삭제하면 녹화를 어떻게 끝낼지 모르겠더라구요. 이런것들만 고쳐주시면 10도 더 드리겠습니다. 이 앱 아주 강추 합니다.,긍정,0.9587284922599792,
5,2019-10-08,이제 진짜 루마퓨전과의 조합으로 엄청 편하게 영상작업 할 수 있겠네요ㅠㅠ 정확도도 좋고.. 정말 최고입니다ㅠㅠㅠ,긍정,0.9922046661376952,
1,NaT,ダウンロードして、初めの画面から、一切何もできない。 新しいプロジェクトを押せる画面の動画をひたすら見せられるだけ,부정,0.4542922079563141,
5,2020-09-24,アップデートしたらテキスト部分をタップしても編集できなくなってしまいました。 修正内容が見つかって、直したいのですが、反応せず、とても困っています。 同じ現象が起きている方、いらっしゃらないですか？ どう対処したら良いでしょうか？,긍정,0.7680888772010803,
5,2021-03-11,"와,,,진짜 저 살면서 아이폰 어플 리뷰 한 번도 해본 적 없는 사람인데, 개발자님 너무 멋있습니다. 덕분에 대학교 싸강 영어 수업 따라가기 어려웠는데, 이 어플로 제대로 공부하고 있습니다. ㅠㅠ듣기가 약해서 좌절하면서 수업듣고 있었는데, 한국교수님이 영어로 이야기하는 수업인데도 발음 음원인식 너무 잘해서 덕분에 편하게 수업 듣고 있습니다. 심지어 동시자막 인식까지,,살면서 가장 유용하고 편하게 도움 받으며 쓰는 어플 같네요. 진심으로 감사합니다. 개발자님 적게 일하고 많이 벌으세요❤️",긍정,0.99386864900589,
5,2020-09-15,"Vrew를 아주 유용하게 쓰고 있는 유튜버입니다.제가 유튜브를 하다 보니 영상에 인트로,아웃트로를 넣어야합니다.그런데 배경음악을 넣으면 인트로,아웃트로의 배경음악과 겹치더군요.그래서 결론은 특정 구간에만 배경음악을 넣을 수 있는 기능을 추가해주셨음합니다!",긍정,0.9166666269302368,
5,NaT,최고입니다. 편집의 수고로움없이 스마트폰에서 바로 해결할 수 있겠네요. 감사합니다.,긍정,0.9924490451812744,
1,NaT,最低限の使い方の説明ぐらいチュートリアルとしてアプリ内に書いておいて欲しいね。 改行や字幕タイミングのずらし方など他のサイトで調べる必要がある時点で評価に値しない。,부정,0.3482272326946258,
5,NaT,Amazing app,긍정,0.8080079555511475,
4,2024-02-08,ダークモードの追加と、 🤣👏←これ無くしてくれませんか？,긍정,0.7488742470741272,
5,NaT,凄い便利で助かります,긍정,0.6668354868888855,
3,NaT,聞き取りの性能をガチであげてほしい siriとかグーグル翻訳レベルであげてください！！ I want you to seriously improve your listening performance Please give it in siri or google translation level! !,긍정,0.8823954463005066,
2,NaT,자막 넣기 너무 편한데....대부분의 영상의 소리가 안나오거나 음성이 늘어지게 나옵니다.,부정,0.0074501358903944,
5,2020-10-28,"This app is so far one of the best I have used. It can detect the texts from sound and converted them into subtitles.  Not only it can add subtitles to videos, but the subtitles can be adjusted with size and colors.  Plus, there’s an option to copy all subtitles as text only.  There’s one more function that’s extremely helpful, the translation.  Right now there are several important languages that are available. One can choose to translate it and keep the converted language or just keep two languages together.  Thank you so much for developing such a good application. Really  appreciate it!!",긍정,0.870913028717041,
1,NaT,It's a freaking scam.,긍정,0.8941684365272522,
5,2020-07-14,"I love Vrew! Such an affordable app! Rating this five stars! Good job, Vrew Team!",긍정,0.9788345098495485,
